"standard_id","area_id","tier_pct","household_size_min","household_size_max","amount","effective_date","expires_date","variant","source_url","notes"
"HUD-MTSP-HERA","OR-JACKSON","60","4","4","55200","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","60","5","5","59640","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","60","6","6","64080","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","60","7","7","68460","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","60","8","8","72900","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","70","1","1","45080","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","70","2","2","51520","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","70","3","3","57960","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","70","4","4","64400","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","70","5","5","69580","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","70","6","6","74760","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
"HUD-MTSP-HERA","OR-JACKSON","70","7","7","79870","2024-04-01","","","https://www.huduser.gov/portal/datasets/mtsp.html#data_2026","OHCS workbook, MTSP HERA Special, 2024"
