"standard_id","area_id","tier_pct","household_size_min","household_size_max","amount","effective_date","expires_date","variant","source_url","notes"
"HUD-MFI","OR-DOUGLAS","60","2","2","40140","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","60","3","3","45180","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","60","4","4","50160","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","60","5","5","54180","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","60","6","6","58200","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","60","7","7","62220","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","60","8","8","66240","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","80","1","1","46850","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","80","2","2","53550","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","80","3","3","60250","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","80","4","4","66900","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","80","5","5","72300","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","80","6","6","77650","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","80","7","7","83000","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-DOUGLAS","80","8","8","88350","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Douglas County, OR"
"HUD-MFI","OR-JACKSON","30","1","1","20650","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Medford, OR MSA"
"HUD-MFI","OR-JACKSON","30","2","2","23600","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Medford, OR MSA"
"HUD-MFI","OR-JACKSON","30","3","3","26550","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Medford, OR MSA"
"HUD-MFI","OR-JACKSON","30","4","4","29450","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Medford, OR MSA"
"HUD-MFI","OR-JACKSON","30","5","5","31850","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Medford, OR MSA"
"HUD-MFI","OR-JACKSON","30","6","6","34200","2026-06-01","","","https://www.huduser.gov/portal/datasets/home-datasets/","FY2026 HUD adjusted HOME income limits, Medford, OR MSA"
